id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_since_days(how many days since home is as airbnb),first_reviewed(how many days between first review to last scraped date),last_reviewed(how many days between last review to last scraped date)
20606845,1,1,1,0,1,1,1,0,38.94074,-76.98721,Entire guest suite,Entire home/apt,2,1,1,1.903089987,1,1125,1,2,1125,1125,1,1125,1,0,22,52,142,4,3,0,95,10,10,9,10,10,9,1,1,1,0,0,0.32,1434,370,56
20607002,2,1,0.93,0,1,1,1,0,38.90755,-77.046,Entire apartment,Entire home/apt,4,1,1,2.021189299,5,1125,5,5,1125,1125,5,1125,1,19,49,70,345,55,8,1,97,10,10,10,10,10,9,0,1,1,0,0,1.45,1160,1138,10
20608088,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.93271,-77.0573,Entire apartment,Entire home/apt,4,1,2,1.903089987,2,31,2,2,31,31,2,31,1,0,0,0,0,13,0,0,95,10,9,10,10,10,10,0,1,1,0,0,0.34,1179,1133,1021
20615654,1,1,0.97,1,2,2,1,1,38.89635,-76.97681,Entire condominium,Entire home/apt,5,1,2,1.857332496,2,1125,1,2,1125,1125,1.4,1125,1,29,59,89,269,152,20,6,96,10,10,10,10,9,10,1,2,2,0,0,4.05,56,1126,6
20624816,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.95001,-77.0184,Entire apartment,Entire home/apt,1,1,1,1.812913357,14,1125,14,14,1125,1125,14,1125,1,0,0,0,0,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,0,1,1,0,0,1.531997805,2465,1028.445847,337.1802049
20631517,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.95654,-77.02286,Entire apartment,Entire home/apt,3,1.449906367,1,1.995635195,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,13,0,0,98,10,10,10,10,9,10,1,1,1,0,0,0.34,1605,1146,1098
20636022,1.575428333,0.917160468,1,0,6,6,1,1,38.83989,-76.99508,Entire townhouse,Entire home/apt,8,4,4,2.243038049,2,39,2,2,39,39,2,39,1,0,0,0,115,11,1,0,92,10,9,9,10,8,10,1,6,3,3,0,0.3,2808,1110,324
20641674,1.575428333,0.917160468,0.877953436,0,1,1,1,0,38.83635,-77.00085,Private room in apartment,Private room,2,1,1,2,3,3,3,3,3,3,3,3,1,30,60,90,90,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,0,1,0,1.531997805,1829,1028.445847,337.1802049
20646917,3,1,1,0,1,1,1,1,38.8872,-76.9842,Entire apartment,Entire home/apt,2,1,1,1.812913357,2,120,2,2,1125,1125,2,1125,1,16,46,76,86,34,3,1,91,10,9,9,10,9,10,1,1,1,0,0,0.88,1362,1152,22
20650534,1,0.97,0.99,0,42,42,1,1,38.87911,-76.98789,Shared room in hostel,Shared room,6,1,6,1.397940009,1,90,1,1,90,90,1,90,1,30,60,90,365,39,4,0,94,10,9,10,10,9,9,0,42,0,3,19,1.03,1163,1140,224
20652766,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.93132,-77.03837,Private room in condominium,Private room,5,2,2,2.204119983,14,1125,14,14,1125,1125,14,1125,1,0,0,0,0,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,0,1,0,1.531997805,1826,1028.445847,337.1802049
20655149,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.90745,-77.06321,Private room in house,Private room,2,1,1,1.681241237,5,16,5,5,16,16,5,16,1,0,0,0,0,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,0,1,0,1,0,1.531997805,2642,1028.445847,337.1802049
20668927,1.575428333,0.917160468,1,0,0,0,1,1,38.83237,-76.98804,Private room in townhouse,Private room,2,1,1,1.653212514,2,7,2,2,1125,1125,2,1125,1,0,0,0,0,35,1,0,91,9,10,10,10,8,9,1,1,0,1,0,1.39,1600,755,305
20675374,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.92043,-77.04617,Private room in apartment,Private room,2,1,1,1.875061263,1,10,1,1,10,10,1,10,1,0,0,0,0,6,0,0,92,10,8,10,10,10,9,1,1,0,1,0,0.16,1987,1146,1095
20675654,1,0.97,0.99,0,42,42,1,1,38.87722,-76.98831,Shared room in house,Shared room,6,1,6,1.462397998,1,90,1,1,90,90,1,90,1,30,60,90,365,6,0,0,83,8,9,8,9,8,8,0,42,0,3,19,0.16,1163,1139,645
20678886,1,0.97,0.99,0,42,42,1,1,38.87747,-76.98741,Room in hostel,Hotel room,6,1,6,1.397940009,1,90,1,1,90,90,1,90,1,30,60,90,365,15,1,0,87,9,9,9,9,9,9,0,42,0,3,19,0.39,1163,1145,218
20685727,1,0.97,0.99,0,42,42,1,1,38.87932,-76.98812,Room in hostel,Hotel room,6,1,6,1.462397998,1,120,1,1,120,120,1,120,1,30,60,90,365,13,3,0,94,10,10,9,10,10,10,0,42,0,3,19,0.35,1163,1128,208
20686512,1,1,1,0,6,6,1,1,38.89348,-76.98788,Entire townhouse,Entire home/apt,6,3,3,2.201397124,2,1125,2,2,1125,1125,2,1125,1,7,34,61,61,139,16,1,94,10,8,9,9,10,9,1,5,5,0,0,3.75,2092,1110,15
20693351,1.575428333,0.917160468,1,1,1,1,1,1,38.88759,-76.99373,Entire townhouse,Entire home/apt,2,1,1,1.977723605,1,1125,1,2,1125,1125,1,1125,1,0,0,0,0,152,10,0,99,10,10,10,10,10,10,1,1,1,0,0,4,1153,1138,316
20695836,1.575428333,0.917160468,0.877953436,0,1,1,1,0,38.90327,-77.05339,Entire apartment,Entire home/apt,2,1.449906367,1,1.929418926,1,13,1,2,13,13,1,13,1,0,0,0,0,2,0,0,100,10,10,10,10,10,10,0,1,1,0,0,0.05,1153,1105,1096
20705073,1,1,0.99,1,4,4,1,1,38.88186,-76.99776,Entire townhouse,Entire home/apt,7,2,4,2.469822016,3,30,3,3,30,30,3,30,1,26,52,78,353,17,6,1,99,10,10,10,10,10,10,1,3,3,0,0,0.44,1819,1151,6
20722572,2,1,1,0,1,1,1,1,38.89015,-76.99369,Entire apartment,Entire home/apt,4,1,1,2,4,1125,4,4,1125,1125,4,1125,1,0,0,0,265,2,1,0,100,10,10,10,10,10,9,0,1,1,0,0,0.08,1496,728,313
20723212,1,1,1,1,2,2,1,1,38.91105,-77.0201,Entire townhouse,Entire home/apt,5,2,2,2.217483944,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,1,0,0,80,10,10,10,10,10,8,1,2,2,0,0,0.03,2466,1098,1098
20725105,1,1,0.97,0,8,8,1,1,38.92911,-77.02481,Private room in apartment,Private room,1,1,1,1.591064607,4,1125,4,4,1125,1125,4,1125,1,30,38,38,38,15,6,0,97,10,10,10,10,10,10,0,6,0,6,0,0.49,1861,924,33
20726823,1,1,1,1,1,1,1,0,38.94202,-77.0751,Private room in townhouse,Private room,2,1,1,1.77815125,4,21,4,4,1125,1125,4,1125,1,14,44,74,204,75,8,0,99,10,10,10,10,10,10,0,1,0,1,0,2.46,2448,913,48
20729255,1.575428333,0.917160468,0.877953436,0,2,2,1,1,38.97934,-77.02179,Private room in house,Private room,2,1,1,1.591064607,1,100,1,1,100,100,1,100,1,0,0,0,0,150,0,0,94,10,9,10,9,10,10,1,2,0,2,0,3.99,2003,1126,645
20729441,2,1,1,0,2,2,1,0,38.91567,-77.00942,Entire apartment,Entire home/apt,4,1,2,1.929418926,7,150,7,7,150,150,7,150,1,0,0,0,0,6,0,0,93,9,9,9,9,9,9,1,2,2,0,0,0.16,2301,1121,833
20743241,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.93761,-77.03755,Private room in apartment,Private room,2,1,1,1.698970004,1,4,1,1,4,4,1,4,1,0,0,0,0,1,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,0,1,0,0.03,1488,1117,1117
20743970,1.575428333,0.917160468,0.877953436,0,8,8,1,1,38.89947,-77.01827,Entire apartment,Entire home/apt,5,2,2,2.380211242,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,6,0,0,100,10,10,10,10,10,10,0,8,8,0,0,0.16,1808,1126,1081
20756988,1.575428333,0.917160468,0.877953436,0,1,1,1,0,38.90233,-76.99133,Private room in townhouse,Private room,2,1,1,1.740362689,1,14,1,1,14,14,1,14,1,0,0,0,0,9,0,0,100,10,10,10,10,10,10,1,1,0,1,0,0.24,2063,1141,1129
20764006,3,1,0.75,1,2,2,1,1,38.90364,-76.93632,Entire apartment,Entire home/apt,4,1,0,1.799340549,2,90,2,2,1125,1125,2,1125,1,0,0,0,0,3,0,0,93,10,9,10,10,9,9,1,1,1,0,0,0.08,2474,1128,1057
20767874,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.93228,-77.07187,Entire apartment,Entire home/apt,1,1,1,1.919078092,2,5,2,2,5,5,2,5,1,0,0,0,0,2,0,0,100,10,10,10,10,10,10,0,1,1,0,0,0.05,2363,1126,1113
20771927,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.90019,-77.02272,Entire condominium,Entire home/apt,2,1,1,2.06069784,1,7,1,2,7,7,1,7,1,0,0,0,0,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,0,1,1,0,0,1.531997805,1879,1028.445847,337.1802049
20772004,3,0.67,0.8,0,1,1,1,0,38.91795,-77.00722,Entire apartment,Entire home/apt,4,2,2,2,3,30,3,3,30,30,3,30,1,29,59,89,179,17,0,0,86,9,8,10,10,9,9,0,1,1,0,0,0.45,1625,1126,477
20773220,1.575428333,0.917160468,0.94,0,1,1,1,1,38.90998,-77.02838,Entire apartment,Entire home/apt,2,1,1,1.949390007,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,26,8,0,99,10,10,10,10,10,9,1,1,1,0,0,0.69,2618,1129,260
20773444,3,0.55,0.85,0,10,10,1,1,38.8917,-76.99693,Entire apartment,Entire home/apt,2,1,1,1.929418926,1,1125,1,2,1125,1125,1,1125,1,9,37,65,150,96,27,0,94,10,10,10,9,10,9,0,10,9,1,0,2.56,1749,1124,55
20773747,1.575428333,0.917160468,0.877953436,0,1,1,1,0,38.92081,-76.98542,Entire place,Entire home/apt,2,1,2,1.954242509,1,7,1,2,7,7,1,7,1,0,0,0,0,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,1,0,0,1.531997805,1188,1028.445847,337.1802049
20776800,4,0,0,0,1,1,1,0,38.91834,-77.02489,Entire townhouse,Entire home/apt,4,2,3,2.294466226,2,11,2,2,11,11,2,11,1,30,60,90,365,5,0,0,50,6,5,7,6,7,5,0,1,1,0,0,0.13,1147,1137,1087
20779267,3,0.55,0.85,0,10,10,1,1,38.89196,-76.99835,Entire apartment,Entire home/apt,6,2,1,2.029383778,1,1125,1,2,1125,1125,1,1125,1,17,40,70,70,46,10,1,95,10,10,10,9,10,9,0,10,9,1,0,1.21,1749,1139,16
20779465,2,1,1,0,1,1,1,0,38.90152,-76.93851,Entire apartment,Entire home/apt,4,1,2,1.84509804,2,91,2,2,91,91,2,91,1,0,24,54,329,36,11,4,94,9,10,10,10,8,10,0,1,1,0,0,0.96,1147,1125,5
20780000,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.93737,-77.03686,Entire apartment,Entire home/apt,2,1.449906367,1,1.77815125,1,1125,1,2,1125,1125,1,1125,1,0,0,0,0,4,0,0,100,10,10,10,10,10,10,0,1,1,0,0,0.11,1723,1103,1030
20788609,1.575428333,0.917160468,0.877953436,0,1,1,1,0,38.90386,-77.02866,Private room in apartment,Private room,1,1,1,1.707570176,15,23,15,15,23,23,15,23,1,0,0,0,0,1,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,0,1,0,0.03,2910,1142,1142
20799145,1,1,1,1,2,2,1,1,38.89308,-76.99613,Entire townhouse,Entire home/apt,6,3,3,2.397940009,2,1125,1,2,1125,1125,1.4,1125,1,0,0,0,0,154,14,0,96,10,8,10,10,10,9,1,2,2,0,0,4.13,1552,1119,218
20808151,1.575428333,0.917160468,0.877953436,0,2,2,1,0,38.90842,-77.04666,Private room in townhouse,Private room,3,2,2,2.176091259,3,365,3,3,365,365,3,365,1,0,0,0,0,4,0,0,100,10,10,10,10,10,10,0,2,1,1,0,0.21,1467,574,526
20835981,1,1,0.82,1,1,1,1,0,38.87897,-76.98893,Entire townhouse,Entire home/apt,7,3,4,2.545307116,2,1125,1,2,1125,1125,1.4,1125,1,29,59,86,86,63,14,2,96,10,10,10,10,10,10,0,1,1,0,0,1.7,2165,1111,13
20836255,1,1,0.95,0,1,1,1,0,38.91313,-77.01069,Entire apartment,Entire home/apt,2,1,2,1.954242509,2,7,2,2,1125,1125,2,1125,1,0,0,15,15,135,11,0,97,10,10,10,9,9,10,0,1,1,0,0,3.65,1232,1108,56
20842495,1.575428333,0.917160468,0.877953436,0,2,2,1,0,38.91308,-77.047,Private room in townhouse,Private room,2,1,1,1.792391689,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,4,0,0,95,10,9,10,10,10,10,1,2,0,2,0,0.11,2793,1137,1122
20842924,1,0.93,1,0,5,5,1,0,38.90729,-77.01718,Private room in house,Private room,2,1,1,1.875061263,1,60,1,1,1125,1125,1,1125,1,8,8,8,8,290,31,0,96,10,9,10,10,10,9,1,4,1,3,0,7.65,1515,1136,34
20845336,1.575428333,0.917160468,0.877953436,0,2,2,1,0,38.94195,-77.08978,Private room in house,Private room,2,1,1,1.832508913,1,15,1,1,15,15,1,15,1,0,0,0,0,5,0,0,96,9,10,10,10,10,10,1,1,0,1,0,0.13,1687,1137,1078
20846063,1,0.97,0.99,0,42,42,1,1,38.87845,-76.98901,Private room in guesthouse,Private room,2,1,2,1.875061263,1,180,1,1,180,180,1,180,1,30,60,90,365,14,0,0,86,9,9,10,10,10,9,0,42,0,3,19,0.37,1163,1137,501
20846267,1,0.97,0.99,0,42,42,1,1,38.87758,-76.98776,Private room in guesthouse,Private room,3,1,2,1.875061263,1,90,1,1,90,90,1,90,1,30,60,90,365,31,3,1,92,10,9,10,10,9,9,0,42,0,3,19,0.84,1163,1112,27
20849583,1,1,1,0,1,1,1,0,38.88587,-77.0057,Entire townhouse,Entire home/apt,8,4,4,2.602059991,1,1125,1,2,1125,1125,1,1125,1,0,0,0,0,102,6,0,96,10,9,10,10,10,10,1,1,1,0,0,2.77,1143,1105,272
20850080,1,0.96,0.95,0,112,112,1,1,38.89923,-76.99813,Entire apartment,Entire home/apt,6,2,3,2.283301229,2,1125,2,4,1125,1125,2.8,1125,1,24,47,73,348,98,16,1,93,9,10,9,10,10,9,0,4,4,0,0,2.73,2986,1074,27
20850266,1,0.96,0.95,0,112,112,1,1,38.90001,-76.9971,Entire apartment,Entire home/apt,6,2,3,2.283301229,2,1125,2,4,1125,1125,2.8,1125,1,28,58,84,359,91,11,0,95,10,10,9,10,10,9,0,4,4,0,0,2.53,2986,1076,75
20850507,1,0.96,0.95,0,112,112,1,1,38.89878,-76.99825,Entire apartment,Entire home/apt,6,2,3,2.354108439,2,1125,2,4,1125,1125,2.8,1125,1,6,36,64,339,55,8,0,94,10,9,9,10,10,10,0,4,4,0,0,1.53,2986,1074,56
20850591,1,0.96,0.95,0,112,112,1,1,38.89904,-76.99679,Entire apartment,Entire home/apt,6,2,3,2.352182518,2,1125,2,4,1125,1125,2.8,1125,1,18,42,70,339,85,10,0,92,10,9,9,10,10,9,0,4,4,0,0,2.3,2986,1106,57
20857521,1.575428333,0.917160468,0.877953436,0,1,1,1,0,38.90772,-77.04609,Entire apartment,Entire home/apt,3,1.449906367,1,1.977723605,1,8,1,2,8,8,1,8,1,0,0,0,0,2,0,0,80,10,7,10,9,10,9,1,1,1,0,0,0.05,1187,1136,1133
20857563,1.575428333,0.917160468,0.877953436,0,1,1,1,0,38.94825,-77.02331,Entire apartment,Entire home/apt,4,1,1,1.770852012,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,4,0,0,100,10,10,10,10,10,10,0,1,1,0,0,0.11,3057,1107,1093
20859093,1.575428333,0.917160468,0.877953436,0,1,1,1,0,38.91837,-77.03813,Entire house,Entire home/apt,5,3,3,2.096910013,1,1125,1,2,1125,1125,1,1125,1,0,0,0,0,7,0,0,100,10,10,10,10,10,10,1,1,1,0,0,0.19,1142,1133,1092
20861216,1,1,0.95,0,2,2,1,1,38.93475,-77.02693,Entire house,Entire home/apt,6,2,2,2.669316881,2,50,2,2,50,50,2,50,1,0,0,3,3,24,0,0,98,10,10,10,10,10,10,0,2,2,0,0,0.68,2943,1063,377
20861422,1,0.99,0.97,0,460,460,1,1,38.89925,-77.03419,Entire apartment,Entire home/apt,3,1,2,2.238046103,3,1125,1,5,1125,1125,3,1125,1,19,49,79,354,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,27,27,0,0,1.531997805,2035,1028.445847,337.1802049
20861680,1,0.99,0.97,0,460,460,1,1,38.90102,-77.0341,Entire apartment,Entire home/apt,3,1,2,2.238046103,3,1125,1,5,1125,1125,3,1125,1,19,49,79,354,5,3,0,85,9,10,8,8,10,9,1,27,27,0,0,0.15,2035,1020,117
20872045,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.9135,-77.04216,Entire apartment,Entire home/apt,2,1,1,2.201397124,2,4,2,2,4,4,2,4,1,0,0,0,0,9,0,0,100,10,10,9,10,10,10,1,1,1,0,0,0.24,3363,1132,496
20882593,1,1,1,0,1,1,1,1,38.95202,-77.02291,Private room in townhouse,Private room,2,1.449906367,1,1.77815125,2,1124,2,2,1124,1124,2,1124,1,0,0,0,0,38,5,1,96,10,10,10,10,9,9,1,1,0,1,0,1.31,3349,869,6
20893833,1.575428333,0.917160468,0.877953436,0,1,1,1,0,38.92079,-77.03621,Private room in apartment,Private room,1,1,1,1.698970004,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,0,1,0,1.531997805,2410,1028.445847,337.1802049
20894617,2,0.97,0.82,0,336,336,1,1,38.89954,-77.03368,Entire apartment,Entire home/apt,3,1,1,2.238046103,3,1125,1,5,1125,1125,3,1125,1,19,49,79,354,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,13,13,0,0,1.531997805,1499,1028.445847,337.1802049
20895152,2,0.97,0.82,0,336,336,1,1,38.90042,-77.0321,Entire apartment,Entire home/apt,3,1,1,2.238046103,3,1125,1,5,1125,1125,3,1125,1,19,49,79,354,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,13,13,0,0,1.531997805,1499,1028.445847,337.1802049
20900080,1,1,1,1,3,3,1,1,38.91369,-77.04173,Entire apartment,Entire home/apt,6,1,3,2,30,1125,30,30,1125,1125,30,1125,1,0,0,0,0,5,0,0,100,10,10,10,10,10,10,0,3,3,0,0,0.13,1911,1137,899
20916812,1,0.93,0.99,1,96,96,1,1,38.92013,-77.04265,Entire apartment,Entire home/apt,3,1,1,1.919078092,1,1125,1,2,1125,1125,1,1125,1,29,59,89,364,188,42,2,96,10,10,10,10,10,9,1,77,62,11,0,4.99,1914,1129,5
20929313,1,1,1,1,5,5,1,1,38.90443,-77.02746,Private room in house,Private room,1,1,1,1.995635195,2,180,2,2,180,180,2,180,1,30,60,90,365,17,5,0,95,10,10,10,10,10,9,1,7,0,7,0,0.45,2633,1121,225
20945085,1,0.85,0.84,0,48,48,1,1,38.90606,-77.02992,Entire apartment,Entire home/apt,3,1,1,2.227886705,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,5,0,0,96,9,10,10,10,10,10,1,4,4,0,0,0.13,1908,1123,746
20948659,1,1,0.97,0,2,2,1,1,38.95548,-77.01746,Entire guest suite,Entire home/apt,4,1.449906367,3,1.77815125,1,14,1,2,14,14,1,14,1,0,0,0,0,277,27,0,94,10,9,10,9,9,9,1,2,2,0,0,7.37,1963,1127,194
20955435,3,0.57,0.65,0,1,1,1,1,38.91621,-77.04366,Entire apartment,Entire home/apt,2,1,1,2.11058971,2,1125,2,2,1125,1125,2,1125,1,29,59,89,269,46,5,0,91,9,9,9,9,10,9,0,1,1,0,0,1.34,3001,1027,256
20957404,1,1,0.72,0,8,8,1,1,38.92634,-77.04002,Entire apartment,Entire home/apt,3,1,2,2.004321374,4,1125,4,10,1125,1125,8.2,1125,1,26,56,86,176,16,2,0,93,9,10,9,9,10,9,0,6,6,0,0,0.44,2375,1085,229
20960078,1.575428333,0.917160468,0.5,1,2,2,1,1,38.91422,-77.07396,Entire guest suite,Entire home/apt,3,1,1,1.903089987,1,3,1,2,3,3,1,3,1,0,0,0,18,107,0,0,97,10,10,10,10,10,10,0,1,1,0,0,2.84,1135,1128,635
20967282,1.575428333,0.917160468,0.877953436,0,1,1,1,0,38.85087,-76.98264,Private room,Private room,1,1,1,2.255272505,1,1125,1,1,1125,1125,1,1125,1,28,58,88,88,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,0,1,0,1.531997805,1179,1028.445847,337.1802049
20968665,1,1,1,1,3,3,1,1,38.91633,-77.02992,Entire apartment,Entire home/apt,4,1,1,2.037426498,2,1125,2,2,1125,1125,2,1125,1,19,49,79,169,148,27,1,100,10,10,10,10,10,10,1,1,1,0,0,4.02,1503,1104,28
20969903,1,1,1,1,1,1,1,0,38.91555,-77.02653,Entire guest suite,Entire home/apt,6,2,3,2.008600172,2,65,2,2,1125,1125,2,1125,1,1,31,57,232,109,31,1,97,10,10,10,10,10,10,1,1,1,0,0,3.51,1186,930,17
20976003,2,1,1,1,2,2,1,0,38.91902,-77.02739,Entire townhouse,Entire home/apt,6,2,2,2.096910013,30,360,30,30,360,360,30,360,1,27,57,87,362,25,1,0,98,10,10,10,10,10,10,0,1,1,0,0,0.79,1981,950,270
20995225,1.575428333,0.917160468,1,1,1,1,1,1,38.94365,-77.09459,Entire guest suite,Entire home/apt,4,1,2,2.120573931,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,63,6,0,100,10,10,10,10,10,10,1,1,1,0,0,1.7,1498,1112,177
21012348,3,0.55,0.85,0,10,10,1,1,38.89188,-76.99779,Entire apartment,Entire home/apt,2,1,1,1.968482949,1,1125,1,2,1125,1125,1,1125,1,19,43,71,81,51,11,1,90,10,10,10,10,10,10,0,10,9,1,0,1.38,1749,1105,21
21013396,1,1,1,1,1,1,1,1,38.93836,-77.02385,Entire guest suite,Entire home/apt,4,1,2,2.037426498,1,1125,1,2,1125,1125,1.3,1125,1,29,59,89,269,112,19,3,98,10,10,10,10,10,10,0,1,1,0,0,3.13,1131,1072,6
21021684,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.8796,-76.98291,Entire townhouse,Entire home/apt,4,1,2,2.075546961,3,1124,2,3,1125,1125,2.7,1125,1,0,0,0,0,78,0,0,96,10,9,10,10,10,10,0,1,1,0,0,2.09,4063,1116,866
21038149,1,0.97,0.99,0,42,42,1,1,38.8789,-76.98966,Room in hostel,Hotel room,6,1,6,1.462397998,1,90,1,1,90,90,1,90,1,30,60,90,90,20,0,0,92,9,9,10,10,9,9,0,42,0,3,19,0.53,1163,1121,373
21038479,1,0.97,0.99,0,42,42,1,1,38.87751,-76.98825,Room in hostel,Hotel room,6,1,6,1.462397998,1,90,1,1,90,90,1,90,1,30,60,90,365,73,7,0,91,9,9,10,10,9,10,0,42,0,3,19,1.97,1163,1112,228
21043913,1,0.97,0.99,0,42,42,1,1,38.8788,-76.98968,Room in hostel,Hotel room,6,1,6,1.397940009,1,1125,1,1,1125,1125,1,1125,1,29,59,89,364,41,18,2,90,9,9,9,9,9,9,1,42,0,3,19,1.12,1163,1093,16
21044002,1,0.97,0.99,0,42,42,1,1,38.87789,-76.98963,Room in hostel,Hotel room,6,1,6,1.397940009,1,90,1,1,90,90,1,90,1,0,0,30,305,5,0,0,88,10,9,9,8,9,8,0,42,0,3,19,0.14,1163,1071,445
21044056,1,0.97,0.99,0,42,42,1,1,38.87923,-76.98944,Room in hostel,Hotel room,6,1,6,1.397940009,1,90,1,1,90,90,1,90,1,29,59,89,364,12,1,0,92,9,9,10,9,10,9,1,42,0,3,19,0.32,1163,1113,92
21044104,1,0.97,0.99,0,42,42,1,1,38.87783,-76.98749,Room in hostel,Hotel room,6,1,6,1.397940009,1,90,1,1,90,90,1,90,1,30,60,90,365,12,2,0,88,10,9,10,9,9,9,0,42,0,3,19,0.32,1163,1112,250
21065809,1.575428333,0.917160468,0.95,0,1,1,1,0,38.96247,-77.05963,Private room in house,Private room,5,2,0,1.875061263,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,254,12,0,96,9,9,10,10,10,9,0,1,0,1,0,6.84,1250,1113,231
21067890,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.89877,-76.9964,Entire apartment,Entire home/apt,2,1,1,1.897627091,2,11,2,2,11,11,2,11,1,0,0,0,0,6,0,0,100,9,9,10,10,10,10,1,1,1,0,0,0.18,2368,1026,932
21078498,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.90544,-77.02685,Entire apartment,Entire home/apt,3,1,1,1.886490725,2,5,2,2,5,5,2,5,1,0,0,0,0,8,0,0,100,10,10,10,10,10,10,0,1,1,0,0,0.22,1524,1105,880
21082556,1.575428333,0.917160468,0.877953436,0,2,2,1,1,38.97934,-77.02202,Private room in house,Private room,2,1,1,1.633468456,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,16,0,0,96,10,9,10,10,10,10,1,2,0,2,0,0.43,2003,1108,847
21088019,1.575428333,0.917160468,0.877953436,0,2,2,1,1,38.90148,-77.05344,Entire townhouse,Entire home/apt,4,2,3,2.305351369,4,1125,3,4,1125,1125,3.4,1125,1,4,25,52,76,146,28,0,98,10,10,10,10,10,9,1,1,1,0,0,3.9,2438,1121,217
21088730,2,0.89,0.94,0,1,1,1,1,38.91657,-77.02681,Entire apartment,Entire home/apt,5,2,2,2.301029996,7,60,2,6,1125,1125,4.4,1125,1,15,36,54,253,88,16,1,100,10,10,10,10,10,10,0,1,1,0,0,2.4,1863,1097,23
21103562,3,1,1,1,1,1,1,1,38.91075,-77.0299,Entire apartment,Entire home/apt,3,1,3,2.155336037,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,57,5,0,98,10,10,10,10,10,10,0,1,1,0,0,1.76,2991,971,225
21106596,1,1,1,1,2,2,1,1,38.90397,-76.99632,Entire apartment,Entire home/apt,4,1,2,1.934498451,3,1125,3,3,1125,1125,3,1125,1,8,19,43,43,117,20,3,98,10,10,10,10,10,10,1,1,1,0,0,3.2,1692,1097,13
21111900,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.9066,-76.99902,Private room in house,Private room,1,1,1,1.544068044,5,50,5,5,1125,1125,5,1125,1,0,0,0,0,9,0,0,100,10,9,10,10,10,10,1,1,0,1,0,0.24,2496,1119,661
